,plot,end_of_season_dry_biomass,accumulated_heat_units,lateStage_NGRDI,lateStage_RGBVI,lateStage_GLI,lateStage_VARI,lateStage_RBRGB,lateStage_IPCA,lateStage_I1,lateStage_I2,lateStage_normalizedNGRDI,lateStage_normalizedRGBVI,lateStage_normalizedGLI,lateStage_normalizedVARI,lateStage_normalizedRBRGB,lateStage_normalizedIPCA,lateStage_normalizedI1,lateStage_normalizedI2,matureStage_NGRDI,matureStage_RGBVI,matureStage_GLI,matureStage_VARI,matureStage_RBRGB,matureStage_IPCA,matureStage_I1,matureStage_I2,matureStage_normalizedNGRDI,matureStage_normalizedRGBVI,matureStage_normalizedGLI,matureStage_normalizedVARI,matureStage_normalizedRBRGB,matureStage_normalizedIPCA,matureStage_normalizedI1,matureStage_normalizedI2,reproStage_NGRDI,reproStage_RGBVI,reproStage_GLI,reproStage_VARI,reproStage_RBRGB,reproStage_IPCA,reproStage_I1,reproStage_I2,reproStage_normalizedNGRDI,reproStage_normalizedRGBVI,reproStage_normalizedGLI,reproStage_normalizedVARI,reproStage_normalizedRBRGB,reproStage_normalizedIPCA,reproStage_normalizedI1,reproStage_normalizedI2
29,PI329300_01,46264.72395,5372,0.009410933669630781,0.1484117609865826,0.06980657918047316,0.016437086727741267,0.0825296052577305,75.5290434082593,52.04349009976065,0.4292155111128567,0.014326346874463077,0.15068945818883508,0.07137266541916895,0.02347442975538806,0.08136232133291978,68.777061766642,47.294640582032,0.44076728893935313,0.036707382005704635,0.17198761947816463,0.08367984333052865,0.062140626612789435,0.06293797777204703,61.72909322599085,40.79608268854095,0.5239263987395821,0.040109852377166244,0.1733416781374594,0.08468273143488456,0.0674545385607904,0.06174956177781536,58.474968119365414,38.474147854781734,0.5338308965651001,0.04026594384950359,0.17038278929179623,0.08338362843330413,0.06760759849566962,0.05721100022838935,60.970871471223376,40.34302505992708,0.5403712551508632,0.042370765309204264,0.1717284885013387,0.08398718076447642,0.07111648310508042,0.057077761007738925,57.94461673781986,38.171721015657695,0.5464485291214216
30,PI511355_00,22851.80966,5372,0.006581933897187459,0.14984994372524366,0.07005952116566687,0.011562203028006457,0.08681173558234556,80.55164773625098,55.75982879373437,0.41518340556899463,0.009855453555296831,0.15232813219656,0.07151655707287395,0.016134370231484247,0.08680445085334873,74.71934517663436,51.56011594292576,0.42221762870718366,0.03117818643539385,0.1693834058846099,0.08207591976734652,0.051576612081048565,0.06798799786292295,74.34275755097595,49.952585003044035,0.5004938459849055,0.03254641683277068,0.1706602097123484,0.08273645518701284,0.053731591299270486,0.06760398074512991,69.0111458452442,46.09966500197785,0.5049358634631845,0.03783901807262881,0.17771214739400512,0.0865062389142659,0.06242147710706502,0.0647361785933679,79.70796981344418,53.23489972328653,0.5198497800194487,0.03922617326167465,0.18093440125183183,0.08792364379885242,0.06458353441284623,0.06521772807654064,75.53612797017,50.256917774433994,0.5234855075271763
31,PI511355_01,19082.19011,5372,0.012851188405424279,0.15512906617570119,0.07334778803578701,0.02144015055401969,0.08216238577032349,72.52218037232798,49.85575783748045,0.4359699699852275,0.015535952997013497,0.15763935056667244,0.07474363161833988,0.025353849387217794,0.08180550657666782,66.96905752166157,45.816728737215584,0.4421205505769999,0.030935892227048727,0.17167067608865752,0.08311542295882486,0.050922807698853934,0.06971014780150785,71.0878538793447,47.78145971752348,0.49653984271750157,0.03232648883800518,0.17358020546079492,0.08407630705509052,0.0530950861925981,0.06964369434990035,66.06940122850898,44.147101084391274,0.5006881218378235,0.039378823309947325,0.17548606948832335,0.0857221289080078,0.06543582224807996,0.06151907638473021,64.07150194200419,42.52882191286249,0.5300646984981279,0.04132379086340884,0.17733373000460156,0.08667754785994349,0.06850953212292007,0.06103845417373257,59.50819804304737,39.23682047957081,0.5350429890519481
32,PI213900_00,15120.90569,5372,-0.017255379385104765,0.12471428323060944,0.055407663485161296,-0.025796571592415145,0.10147157529915182,102.25640404493289,72.76358694779246,0.34216877291525216,-0.015752509069043397,0.12552084179973239,0.05562564831479147,-0.02396405382384717,0.10229636263802531,100.55741962633635,71.51627857523754,0.34375787879291336,-0.005927964694303413,0.12758569975440018,0.05849408579375782,-0.008166692243146102,0.08900526943768933,78.55835531881999,55.35809730696324,0.38643512075924014,-0.0046952615089413475,0.12801339194537642,0.05872653983533378,-0.006654032359258408,0.08888667355100788,76.2849648257336,53.6882094877312,0.38844128222350616,0.018747074302263498,0.14848935398370472,0.07111516528165157,0.03197430264345477,0.0708042407936569,62.468506414498854,42.63288265911501,0.4705166667699814,0.019787992245527186,0.15040919273646905,0.07214753977509572,0.0334196927146673,0.07039230052770959,59.74500579264627,40.401906739419964,0.47240537249330267
33,PI213900_01,14254.60411,5372,-0.016277991726181176,0.12207304396563101,0.05448511357844607,-0.024511206183775808,0.09864056758858535,96.04142866016906,68.23505708906386,0.3485293794009421,-0.014913691052186753,0.1220764571593867,0.05446886606974362,-0.02290098985125677,0.09896588847501038,93.85870682751691,66.67668592193981,0.3497328981757164,0.006534691352281113,0.14456978682759242,0.06755257098103412,0.013225465541395164,0.0840743453343145,78.58155689578085,54.403788019214154,0.42347010017852105,0.007821286869171669,0.1448709871730155,0.06779606146572606,0.01479902145154526,0.0837901209490704,75.31723710912219,52.011458571845964,0.4261432055538223,0.02754808241688237,0.15731328418530985,0.07605029549975849,0.04664952089315497,0.06515458102027571,65.60535416899428,44.202052111006054,0.4994431942869714,0.02992789143082118,0.1591710956335741,0.0771609830149149,0.05008626677553655,0.06451620363582995,61.34363351164565,41.00103956966077,0.5047534146888107
34,PI155516_00,23983.29776,5372,0.01619067423223508,0.17131625486086616,0.08095823589319023,0.026018395390497443,0.08777173055532551,94.34652032319063,64.70091488050377,0.4309065369715602,0.017926609727137485,0.17447482197551253,0.08240459452134477,0.0285657440082268,0.0893333833086194,90.10710826423598,61.63728491267803,0.43493504239165265,0.04076614505061817,0.1855235866137913,0.09028877419714597,0.06805726417241996,0.06613159737613349,73.54007792028581,48.61559696079041,0.5253734375749316,0.04268581250115576,0.18784657694538184,0.0914968705232839,0.07102937028043384,0.06569154815956575,68.56953558122149,45.04456825730223,0.5305524209271306,0.04267205547021567,0.17509118147021113,0.08577464592404832,0.0714825714050337,0.05709538455012922,65.69595796008443,43.39701411890429,0.5454765008979066,0.044506584770630915,0.17702376045459925,0.08677192660438456,0.07429178171726156,0.056365308687524006,58.657347135765605,38.45383563152579,0.550051464937454
35,PI155516_01,16317.32988,5372,0.013962257130631922,0.154829645051788,0.07337966098044159,0.02324717555165986,0.0806446124393588,76.68430421291254,52.60757575890957,0.44099312944289965,0.017257732931540894,0.15737238120383173,0.07479551756897794,0.02807680292925136,0.08057733247868522,69.41888073163155,47.47008993686774,0.44868100109772807,0.02874630387966171,0.16490345190531053,0.07977105506092493,0.04773735004600203,0.06834187956069995,61.739841581140674,41.54212446632625,0.49505167937128797,0.03105592584667969,0.16641772290070853,0.08073455849720992,0.051353019376654346,0.06748776690764993,56.7876950269975,37.971342698583065,0.5018382012469214,0.04094496890902515,0.17546425810882021,0.08584622229848585,0.06813627536807737,0.05950328608708718,63.45749767848424,42.049503021240234,0.5368969316141946,0.04221537621957911,0.17812910999570572,0.08716987273522782,0.07021954374653948,0.059073085305946176,58.697422071184434,38.688612207685196,0.5402267965248653
36,PI569886_00,22024.09979,5372,0.004275289765866105,0.1478887733285594,0.06891431536074652,0.007555519140339934,0.08841602262228153,90.58282672371834,62.89945852680571,0.4068329786039462,0.006628510313924928,0.15056175525021398,0.07007178381844686,0.010870975707594582,0.08972591452395456,86.01571785264714,59.70468403275605,0.4115573617683095,0.029033627385407445,0.16904737737054135,0.08169822837986973,0.047838898028667025,0.07047089576429007,71.31215286254883,48.0507816115236,0.4911746532698862,0.030426302212564336,0.17069183436094543,0.08257982241951557,0.050060621663635806,0.0699036900270608,65.56940450232014,43.90307625913932,0.4961390469978058,0.03822771050230991,0.17168991657763877,0.08382097881345844,0.06358363413061767,0.06053132465333521,67.88194082170257,45.15034497845235,0.5290459743969104,0.039361096889326666,0.17507016081460483,0.08547932026585979,0.06540936373993361,0.06042104408496022,62.32075925896929,41.213280228420075,0.5322721815858212
37,PI569886_01,13362.27257,5372,0.012338091032059944,0.15517202764749521,0.07321949988203556,0.019998676601166207,0.0826439102424071,95.49275765643024,65.70494944937278,0.43254250568031466,0.01361055368609917,0.15832764180314615,0.07456652332572325,0.02180625921179344,0.08481066917763057,92.57593826959597,63.61049296871928,0.4354989968690296,0.022859149774576374,0.15464401801633432,0.0742657897406394,0.03776334405906487,0.06910404429832397,80.09814277451879,54.37249028091,0.47995591445787417,0.024380084405482304,0.15745741622687795,0.07569825662487353,0.04006560648565546,0.06881499466811407,74.72727718014688,50.56138137952816,0.48533298824665816,0.04232249337741552,0.16687509601607042,0.08195026462130682,0.07164105737910546,0.05242218161549634,61.014602907966164,40.15407150492948,0.5541027251411886,0.04385480141157609,0.1684082833721357,0.08283271296497649,0.07396877581144076,0.05131625493659688,52.60040849797866,34.23487065259148,0.5580714558853822
38,PI570393_00,20781.21846,5372,0.015456262864120834,0.16295232807722268,0.07713285762863818,0.024990790576086032,0.08350539148514025,94.34325515167623,64.75150947932956,0.4373482527989375,0.0164105249495139,0.16681076576815376,0.07884076558336423,0.02637983273856243,0.0851681945208884,90.65444033658957,62.10124522824831,0.44055250060709217,0.031770727550317984,0.1811916336136044,0.08750740757340901,0.051725377580560936,0.07451372877138211,75.13037198144684,50.54461407211592,0.48867956216230335,0.03324342562975182,0.18318645599878058,0.08858105315352384,0.05402464296598475,0.07418032393515481,69.80624666753805,46.68198086480675,0.49271421256305287,0.03912140027714072,0.1774403601047698,0.08655705141803517,0.06486653958269381,0.06305201360014044,69.27147392744429,46.06592664825782,0.5264522538761075,0.040953015102847865,0.18048566311932682,0.08814048834061351,0.06761333494959919,0.06253175113057148,60.77948644188013,40.041802411668755,0.5306723482823104
39,PI329605_00,18167.91869,5372,0.01798088269594244,0.16692391472177268,0.07930097939229445,0.028914489923955605,0.08284490249273962,90.74611086933159,62.091148423270944,0.44347033489701204,0.01912846713951081,0.17046482989027456,0.08086936973446712,0.03061810560793,0.08408296435065792,86.31208261829212,58.972008231227385,0.4469513728574741,0.03712587559058618,0.18016362683904683,0.08741309027547481,0.06188568436866336,0.067272210546892,75.09213591499562,49.99089900408786,0.5147739392848103,0.038791535205087734,0.18272520482905802,0.08873781264742454,0.06458360970340253,0.06656415433598967,67.22292464788706,44.41050211198491,0.5192122481351981,0.03865565824715384,0.16349949980574535,0.08001461719846446,0.06526644949968144,0.05488574346581286,62.22845312350058,41.27521713896294,0.541154714850332,0.04002433980820491,0.1656922127814651,0.08119700250425775,0.06750406820133238,0.053826854881868155,53.80764225866064,35.38429793319261,0.5447195604701952
40,PI329605_01,13385.09341,5372,0.016482352499783092,0.17242087482237345,0.08147393128061602,0.02620228859778562,0.08801232451219959,98.76142789803299,67.76119217218137,0.4302843552009732,0.0179269034415483,0.17577298209558126,0.08290998350366263,0.02836313980990663,0.09000557325049938,94.98953424092211,65.050582954307,0.43484365414170656,0.028577816218676576,0.18100896346494086,0.08696757896610022,0.04619081250432898,0.07829738511416892,84.06765423180921,56.88517212417891,0.47409796377397934,0.029809285968588912,0.18422164313448297,0.08855373618550266,0.048105324800096924,0.07835981067059171,75.74464279750607,50.901578309401025,0.4780921720483768,0.03771945865026538,0.17371969423123765,0.08469584820525983,0.06259953128440035,0.06243724661214007,71.28564896719796,47.513315767560684,0.5244130200999124,0.038903803793447315,0.1770949697494507,0.08645303777285979,0.06435125191296846,0.061617434322833974,59.326670445033486,39.11434953417097,0.5273372638225555
41,PI586541_00,22807.51109,5372,0.0015002540272689685,0.1531811604576726,0.07083006647806009,0.003048194696443278,0.09510622221616002,93.11989671030352,64.88930815419843,0.38902240645500924,0.0037517488671930414,0.1555816290359343,0.07187906823331305,0.006219835957891037,0.09636624453048548,89.0092600299466,61.96759495888987,0.3932213192985904,0.028053536617851493,0.18898339307791479,0.09054143057280291,0.04490021429326683,0.08391223729562916,84.26453049118454,57.05682688790399,0.4624019182614378,0.030052863300551385,0.19103294892891035,0.09164850881977657,0.04805268742446154,0.08385294260507495,80.77472972869873,54.405537759935534,0.46821754888908285,0.0381518298452849,0.17942542731761932,0.08742449502978056,0.06288264607363894,0.06553832619554463,67.16944479412503,44.718357976277666,0.5195563038190206,0.040576002100391986,0.18165126368403434,0.08861453243427803,0.06673064460693337,0.06497239447716206,61.670332198672824,40.72194405661689,0.526200983259413
42,PI586541_01,19907.96516,5372,-0.008184731406150324,0.12967145145826392,0.05917081323319243,-0.011986891149371357,0.09314291922020766,79.50075910204933,55.95847065108163,0.3740423004187289,-0.005942528722741926,0.13052795423815647,0.059624464982854425,-0.009020594134805524,0.09361455616142064,74.00907195182074,52.09127668539683,0.37783731644352275,0.020969337101475565,0.15389285091728583,0.07378995109877187,0.034598562572485246,0.07117998869596914,62.34372642482999,42.3879667227177,0.47268722846227534,0.02401185422512589,0.15572772871922042,0.07494806686744966,0.039351863870808045,0.07018807977437969,59.00646590064554,39.919621961257036,0.481860388026518,0.04248711690514776,0.17706015373075473,0.0868245023588894,0.07071859004527493,0.05869122335489565,55.20826615701175,36.35299060331376,0.5423164765595058,0.045094057085127766,0.17833301991057796,0.08756956970059002,0.07505284000042427,0.057786198967661885,51.94369632571769,33.97223889228352,0.5497094371132345
43,PI570073_00,23228.05878,5372,0.004830916674303652,0.14558392884971208,0.06791874061121876,0.008440363192407308,0.08625882332148788,89.24958110305498,61.925273619357895,0.41167039410123285,0.007989899488211704,0.14809580793920551,0.06883724242355084,0.013030224507557399,0.0882354396975265,85.10038781316025,59.04053006682006,0.41704734785001984,0.028414598701373802,0.1648851046823982,0.07964504553610571,0.0471006834535182,0.06862086202792135,69.78468880759871,47.09903584283872,0.49320495387460694,0.029568669032628968,0.1671321140255585,0.08072416638728995,0.048937655374102676,0.06890711445296666,65.74798543754937,44.166029007204116,0.4972505696654024,0.03803992257251035,0.16909610552956228,0.08262566634980228,0.06350657106984565,0.05918633933786461,66.8976307640905,44.44389388872229,0.5315333619389845,0.03927007795351998,0.17193845894349655,0.08399162431369005,0.06541540054604407,0.058529915126121525,57.93565954332767,38.12517351171245,0.535134198387032
44,PI570073_01,18549.70972,5372,0.014104880404075554,0.14931908783412745,0.07094308195575587,0.022977036675963985,0.07684925717692216,86.64466845604682,59.47241700695407,0.44685918784910633,0.014905858005306851,0.15270733814085682,0.07251109805318612,0.024141680006493558,0.07795536546937877,82.4044251595774,56.457537694131176,0.4493959915253424,0.027703714400750392,0.1583784831393706,0.07666486751680307,0.04604407800606594,0.06547038504657772,74.42187802415145,50.19059831217716,0.49754419609120015,0.028470910650579898,0.1611432592923704,0.07804204106919072,0.04724388191549985,0.06543378816231296,67.43422823203237,45.18515569285343,0.500410571890442,0.0365949799253166,0.1597114565043614,0.07808706222166271,0.06179586797952648,0.05510221396026936,66.997112997647,44.53717026765319,0.536293805501927,0.03746802026898349,0.16262658929516524,0.0796326595818859,0.06302110752326315,0.054105767391450746,55.80262925158972,36.672043915452626,0.538741542518824
45,PI329541_00,5851.294763,5372,0.009504808259373363,0.14836723727167095,0.0698681977906621,0.015594479746401416,0.0820979193077051,88.83076105619732,61.31586427616894,0.42806096027668256,0.010979788476790278,0.15053046617965046,0.0708035902589335,0.01775139277491057,0.08342850065432987,83.857846826539,57.78633676973501,0.43112487878118244,0.019977237652073664,0.15896480624753087,0.07597954503445291,0.032716303219147605,0.07547944036819691,78.16744515946978,53.28429557272002,0.4621026724394114,0.021260225056939096,0.1614454361193019,0.07722500743675813,0.03464389987221338,0.07511418740167937,72.50222256432282,49.22070237610238,0.4665541817074173,0.03394745462932262,0.15585651391973857,0.07613651606325918,0.057443231344222974,0.056142026759110925,56.456089724027194,37.54445031239436,0.5292600787602938,0.035906056973796584,0.15779229219143204,0.07726353942774807,0.06056472669140646,0.05460590035296399,47.63483117910532,31.289046595646784,0.5347148507833481
